Credit_Score,Total_Assets,Total_Liabilities,Age,Net_Worth,Years_of_Investing,Number_of_Dependents,Risk_Tolerance_High,Income_Level_High,Time_Horizon_Short-term,Investment_Strategy
716,5132575.124599737,2230921.6937044268,67,2901653.4308953104,13,3,True,True,False,1
836,5116018.811457578,2064387.3990330414,59,3051631.4124245364,8,0,True,False,True,1
645,5075639.936426592,1958421.260205847,47,3117218.676220745,3,4,False,True,False,1
706,4908169.053986768,2111555.275124794,64,2796613.7788619744,25,0,False,False,False,1
716,5109242.602236063,2122611.103471965,39,2986631.498764098,17,3,False,False,False,1
667,5146703.058702074,2047540.715485573,27,3099162.343216501,7,2,False,False,True,2
717,5109350.643375124,1887516.0267848198,43,3221834.6165903043,9,1,True,False,False,1
660,5179275.418409152,1927939.4614322425,68,3251335.956976909,13,2,False,True,True,1
650,4995724.482953923,1892122.9091146993,50,3103601.5738392235,17,0,False,False,False,1
718,4740227.182853944,2119577.80810088,45,2620649.3747530635,24,0,False,False,True,2
743,5421089.052080705,2055855.47770257,27,3365233.5743781347,5,1,False,True,False,1
610,4877905.569013803,2167045.7142738057,46,2710859.8547399975,17,2,True,True,True,4
714,4897982.908011129,2029543.0645365,61,2868439.8434746293,16,3,True,False,False,1
654,5050521.066781896,2049146.2188798222,35,3001374.847902074,6,3,True,True,True,1
789,5094553.894115015,1999135.9146422425,59,3095417.979472772,11,4,False,True,False,4
748,5013351.726970812,1919630.9559573964,18,3093720.771013416,18,4,False,False,False,3
685,4812614.243588622,2181057.967186067,40,2631556.276402555,38,2,False,False,True,2
732,5093150.3237145385,2144077.338439508,34,2949072.9852750306,22,0,False,True,False,1
702,4790283.381436211,1960354.8594536977,60,2829928.5219825134,35,2,False,True,False,1
725,4989735.556261617,2072627.598375215,54,2917107.9578864016,33,3,False,False,False,1
632,4874629.337044603,1986776.8931022314,48,2887852.4439423718,15,1,True,False,True,1
710,5114229.197005373,1909927.7132924842,42,3204301.4837128893,33,3,True,True,True,0
627,5168792.60482247,1865766.8118510037,21,3303025.792971466,3,3,False,False,False,1
640,4956069.907179499,1943671.8306944792,69,3012398.07648502,17,1,False,True,False,1
751,4977662.731709745,1890949.6343433994,26,3086713.097366345,11,1,False,False,False,1
749,4961823.5322758015,2088986.8344934522,45,2872836.6977823493,33,3,True,False,True,2
790,5261034.350304076,2029020.1059646006,47,3232014.244339476,20,4,False,False,False,1
597,5158726.976736359,2157435.7299135462,64,3001291.246822813,2,3,True,False,True,1
668,5021138.537461559,2158668.946555197,41,2862469.5909063625,19,3,False,False,False,1
689,5197020.848117111,2087649.1340053505,50,3109371.7141117607,16,3,False,True,True,1
654,4810268.933802661,1842776.0781627018,37,2967492.8556399588,33,1,True,False,False,1
632,5051615.1908753095,2063899.9174125986,26,2987715.273462711,20,2,False,False,False,1
689,4859957.138730079,1972193.497702377,25,2887763.641027702,19,4,False,False,False,1
670,4814818.266878229,2115334.352684567,41,2699483.9141936614,25,4,False,True,False,1
654,4971457.803623883,2019268.4711002782,31,2952189.332523605,15,0,False,False,True,2
739,5132799.362048683,2084902.099490528,35,3047897.2625581548,24,2,True,False,False,1
666,4917958.598856219,1886338.2060333116,18,3031620.3928229073,32,0,False,True,True,1
699,4815451.368257572,2012400.0410183333,29,2803051.3272392387,8,3,False,False,False,1
720,4965715.026177995,1992544.0639181817,46,2973170.962259813,8,3,False,False,False,1
726,4969643.819926639,1883387.8747905332,54,3086255.9451361056,17,2,False,True,True,2
668,4936842.704046479,2233014.594517316,43,2703828.109529163,17,4,True,False,True,0
709,4975662.746521381,1917034.433501302,50,3058628.3130200785,12,0,False,False,False,1
705,4905028.115496397,2027224.143402525,60,2877803.972093872,38,1,False,False,True,1
731,5100105.554904538,2060715.8654395198,32,3039389.6894650185,12,0,False,True,True,2
710,4868044.857888512,2279420.121567834,40,2588624.736320678,39,1,False,False,True,2
682,5022057.587049104,2208154.519794218,46,2813903.0672548865,1,1,False,False,False,1
695,4758270.311410476,1725941.0030929176,38,3032329.308317559,2,4,True,True,False,0
714,4738479.901988821,1988414.6608759197,36,2750065.2411129014,3,3,False,False,False,1
792,4825580.967624348,2117980.855057892,22,2707600.1125664557,1,0,False,True,True,4
679,5044894.1208398435,1909421.7202828985,40,3135472.4005569452,9,1,False,False,True,1
681,4892732.147864126,1961050.7907934578,53,2931681.3570706677,28,0,False,True,False,1
657,4817393.260002216,1950482.8418074995,37,2866910.418194717,31,4,False,False,False,1
751,5038377.522060571,2246317.1121711168,25,2792060.4098894545,20,1,False,True,False,4
621,4924521.166775711,2116918.200060853,26,2807602.966714858,13,1,True,True,True,1
765,4984420.903780408,2018787.8089229926,31,2965633.0948574157,2,4,True,False,False,1
628,4976584.280683784,2022379.6037046467,23,2954204.676979137,9,1,True,False,True,4
692,4868059.805467314,2052396.6283863767,18,2815663.1770809377,2,4,True,True,False,1
709,5163291.696647232,2093514.2056954978,26,3069777.4909517346,35,2,False,False,False,1
697,5046792.454549461,2083871.4340916798,33,2962921.020457781,11,1,False,False,False,5
650,4939655.3331649145,1900456.2340633792,33,3039199.099101535,8,0,False,False,True,1
728,4984816.126772965,1986874.7751317718,29,2997941.3516411935,8,4,False,False,True,1
661,5262190.2829181235,1833881.3103618387,22,3428308.9725562846,8,2,False,True,True,2
806,5204715.9540054975,2013977.1266447944,57,3190738.827360703,14,0,False,False,True,2
750,4991853.613772811,2042048.8567757378,46,2949804.7569970735,26,3,False,True,False,1
687,5033401.262009773,2052438.8630211707,63,2980962.3989886027,18,3,False,False,False,1
573,5249891.4621037375,2207409.876301802,44,3042481.5858019353,18,4,False,False,True,1
690,4911608.546175895,2055778.968168325,28,2855829.5780075705,21,3,False,False,False,1
672,4952490.598079159,2067088.2911427533,64,2885402.3069364056,4,3,False,True,True,0
594,5107444.782413163,2019815.366477979,67,3087629.415935184,10,3,False,True,True,1
622,5419217.260277206,1949593.4137694028,45,3469623.8465078035,12,1,True,False,False,6
600,4957147.173622448,2152215.2562276972,69,2804931.9173947508,30,0,False,False,False,1
681,5056398.298124728,2011632.727227566,53,3044765.570897162,9,0,False,False,False,1
754,5102312.81814818,2034167.417863642,59,3068145.400284538,9,0,True,False,True,0
668,4705961.434832154,1948319.5547038368,36,2757641.880128317,3,1,True,False,False,4
691,5357653.833352888,1830833.2685239024,52,3526820.5648289854,23,1,False,False,True,1
772,4878145.814277888,2020944.196207798,69,2857201.61807009,21,3,True,False,True,1
690,5090884.400981823,2016972.7389420588,48,3073911.662039764,6,3,False,True,True,1
717,5110874.978608262,1886668.7021737809,61,3224206.276434481,24,2,True,False,True,1
637,4939989.670333421,2045833.3954841315,36,2894156.274849289,26,4,False,False,False,1
676,4852573.3360059485,2034471.168595661,63,2818102.1674102875,31,0,False,True,False,1
672,5105908.372104319,1930658.7151449264,41,3175249.656959392,34,3,False,True,False,2
667,4882136.914905791,2030999.5998140755,19,2851137.3150917157,17,2,True,False,False,0
703,5167395.106970144,1976978.5892140567,24,3190416.5177560877,14,4,False,False,False,1
630,5034293.428096384,2089895.1775799915,60,2944398.2505163923,4,4,True,False,False,1
779,4930076.759676699,1975974.08024635,66,2954102.679430349,9,2,False,False,False,1
749,5212203.345247258,2092550.6618114037,48,3119652.6834358545,0,0,True,True,True,0
741,4764169.85470587,2132083.463548831,34,2632086.391157039,4,0,False,False,False,1
654,5127137.005267651,2052585.5368170044,44,3074551.4684506464,3,1,False,False,False,1
733,4672240.658142013,2073728.6302600089,53,2598512.0278820037,6,1,False,False,False,1
722,5060780.09393851,2099506.3654484088,67,2961273.728490101,14,2,False,True,False,1
645,5139022.559120213,1914010.3779133633,60,3225012.1812068494,23,3,False,True,True,2
781,4920697.334453548,2063080.4492333268,27,2857616.8852202212,14,4,True,True,False,0
690,5057884.690484618,2093978.1795715739,62,2963906.510913044,23,1,True,False,False,0
801,4862086.781560088,2025706.418122713,31,2836380.3634373746,31,3,True,True,True,4
745,4865799.011576225,1996837.9045956004,24,2868961.1069806246,11,0,False,True,False,1
661,5009885.675413696,1960309.9224087761,56,3049575.7530049197,37,2,True,True,True,1
728,4812877.344540144,1875392.6186068128,57,2937484.7259333315,2,1,True,False,True,0
746,5065937.947526089,1888044.1058715833,26,3177893.8416545056,26,4,True,False,True,0
731,4830830.363080295,2139454.638874395,31,2691375.7242059,25,4,True,True,False,1
699,5110149.623476302,1938402.27189652,25,3171747.3515797826,2,0,True,False,False,0
706,5339790.714682882,2104788.4145343117,34,3235002.30014857,17,3,False,False,False,1
664,5041043.295949009,2044547.7565337645,40,2996495.539415245,23,3,False,False,True,2
738,5122906.976764976,1954329.579378406,33,3168577.39738657,14,3,True,False,False,1
640,5061820.709840334,1996631.2521635827,43,3065189.4576767515,12,4,False,False,False,1
685,5145158.926983395,1878292.125393703,26,3266866.8015896915,38,1,False,False,False,1
720,4780540.786963096,1926579.522379812,53,2853961.264583284,35,2,False,False,True,2
726,4844034.56437491,1908840.0401454607,24,2935194.524229449,33,0,False,False,False,1
663,5049276.780353332,1917373.025010458,35,3131903.7553428737,17,1,False,False,False,1
622,5217506.761616349,2095510.6262651703,25,3121996.135351179,11,4,True,False,False,2
602,4983519.389644754,2059112.7121348414,38,2924406.6775099128,25,4,True,False,False,0
616,5126932.732963171,2048728.6375152273,43,3078204.0954479435,13,2,False,False,False,1
699,4900063.549695493,2190541.88776517,20,2709521.6619303226,37,1,False,True,False,1
673,5081364.946239096,1919219.4641480048,34,3162145.4820910916,7,3,True,True,True,1
815,5159954.7111569345,1998200.7593992676,68,3161753.9517576667,5,4,True,False,False,0
720,5047329.615002353,2048752.7693823772,63,2998576.8456199756,10,0,True,True,False,1
680,4899248.5843299385,1936122.5937914103,41,2963125.990538528,14,2,True,False,True,0
628,4878536.846426137,2020695.9990379545,42,2857840.8473881823,37,0,False,False,False,1
677,5246966.59312495,1944173.1504747996,22,3302793.4426501505,4,0,False,False,False,1
703,5079535.132520564,1976696.676610143,54,3102838.455910421,26,3,True,False,False,0
665,4952721.549495099,1959035.5353396728,62,2993686.014155426,11,1,True,True,False,1
781,5040337.593222574,1977561.1224148527,67,3062776.470807722,22,4,False,False,False,1
633,4814603.230267955,1953166.956758095,41,2861436.27350986,27,0,False,True,False,1
651,4983961.0028848825,2052530.406607501,48,2931430.5962773813,1,4,False,True,False,1
656,4770153.3607661165,1991175.8807440884,43,2778977.480022028,24,4,False,False,True,2
604,5197905.746718517,1763830.7577753265,38,3434074.9889431903,28,1,True,True,False,1
736,5097717.01037875,1819458.5959418477,51,3278258.4144369024,28,1,False,False,True,1
703,5235902.467073207,1921704.1137470715,55,3314198.3533261353,37,2,False,True,False,1
637,4915298.693443688,2044112.1334291135,41,2871186.560014574,10,2,False,False,True,2
715,5124064.159856013,1945924.9707447493,45,3178139.1891112635,24,0,False,False,False,1
715,5009714.263879214,2066192.2978457331,47,2943521.966033481,13,4,True,False,False,0
699,4910033.903035928,1879811.9687151469,51,3030221.9343207804,13,2,False,False,False,3
675,4703990.989299379,2063878.7449393428,69,2640112.244360036,18,0,False,True,False,5
743,5192529.419041617,1892146.090421306,69,3300383.328620311,4,2,False,False,False,1
610,4894381.450782358,2081983.512930351,40,2812397.9378520064,35,2,True,True,True,0
632,5042487.741578757,2030047.1112169668,25,3012440.63036179,10,0,False,False,False,4
691,4812943.89713343,1814038.9949042965,59,2998904.902229133,39,3,False,False,False,1
710,5005134.627895954,1922488.7782630802,67,3082645.849632874,20,0,True,False,True,1
699,5084485.064709732,2128213.541282294,27,2956271.5234274385,12,4,False,True,True,2
710,5266075.622936513,1937297.345829842,18,3328778.2771066716,24,3,True,False,True,0
699,5150359.986141317,2137738.9010196542,37,3012621.0851216624,14,4,False,False,False,1
766,5078652.279979639,1945249.904264961,54,3133402.375714678,7,1,True,False,True,0
692,5074495.9730673,1996860.1516323972,35,3077635.821434903,36,4,False,True,False,1
777,4708821.340460532,1948638.8551646327,38,2760182.4852958997,7,4,True,True,False,4
729,4912300.388876706,1935912.9817923536,66,2976387.407084353,30,4,True,False,False,0
646,4982652.647116209,2023635.9842291612,21,2959016.662887048,5,0,False,False,False,1
747,4724244.333151969,1864533.2724990707,60,2859711.0606528986,8,2,False,False,True,1
579,4905261.976719022,2136846.6261833548,19,2768415.350535667,11,2,False,False,True,2
615,5043435.236890925,1856345.632842301,38,3187089.604048624,24,4,False,False,False,1
682,4584970.273627172,1872076.7010382754,54,2712893.572588897,9,2,False,True,False,1
666,5018657.730130034,1935376.7340517994,22,3083280.996078234,26,1,False,True,False,1
677,5081055.623468567,1889988.1753583287,34,3191067.4481102377,10,1,True,False,False,5
693,5389574.756033445,1972981.081675428,66,3416593.674358017,34,0,False,False,False,1
812,5143055.5743555995,1914750.0630359303,65,3228305.511319669,33,1,False,False,False,2
667,4920328.2577544525,2138357.5669707404,28,2781970.690783712,19,0,False,False,False,1
665,4704056.415411078,1901809.5875590094,63,2802246.827852069,16,2,False,True,True,1
713,5025293.127015501,1902373.2158424673,58,3122919.911173034,1,0,True,False,False,0
703,4665763.207242771,2098916.9107861365,48,2566846.2964566345,38,1,False,False,True,2
687,5007790.8291941155,1905489.4282706333,45,3102301.400923482,33,2,False,False,False,1
722,4870136.63701271,1867111.2020489583,61,3003025.4349637516,9,2,True,False,True,0
619,5329028.032711382,1688820.327550535,49,3640207.705160847,21,2,False,False,False,1
849,5141529.133983953,1891625.9024207033,38,3249903.2315632496,15,4,False,True,False,4
756,5053758.195482521,2022030.2678122425,24,3031727.9276702786,0,3,False,False,False,1
707,4891678.306727568,2022995.7019239909,27,2868682.604803577,20,3,False,False,False,1
709,5124838.394304595,1979256.7133070661,45,3145581.680997529,1,0,False,False,False,1
671,4983042.014467404,1841397.294597859,65,3141644.719869545,29,1,False,False,True,1
711,4787264.42629171,2060898.181699166,53,2726366.2445925437,17,0,False,False,True,1
687,5269622.888136543,1874206.3905306517,37,3395416.497605892,23,1,False,False,False,1
636,4896630.192117153,1882864.1361408539,30,3013766.0559762986,5,4,True,False,False,1
590,4963101.524729698,1893605.22604084,36,3069496.298688858,21,1,False,False,False,1
693,5046687.146079483,2048384.4933312847,67,2998302.6527481987,3,3,False,True,True,2
730,5039088.44129916,1931664.4764969423,28,3107423.9648022177,11,4,False,False,True,1
678,5064082.928891337,1998572.6174380854,52,3065510.311453251,5,4,True,True,False,0
565,5084858.605063779,1823639.0853731462,51,3261219.519690633,34,0,True,False,False,0
690,5016897.082924198,1900731.580256334,61,3116165.5026678643,38,4,True,False,False,0
747,5078636.3349058805,2038152.580942688,21,3040483.7539631925,0,2,False,False,False,1
650,4921581.337212846,1837283.231900237,30,3084298.1053126086,6,1,True,False,False,0
641,5133844.957550582,2098844.870326858,54,3035000.0872237235,12,1,False,False,False,1
715,4927344.363015979,2154794.7272332786,19,2772549.6357827,32,4,False,False,True,1
707,5055692.073464357,1947585.6985208285,67,3108106.374943529,36,0,False,True,False,1
696,4755756.626580372,1971655.0547185363,18,2784101.571861836,6,1,True,True,False,0
705,5020226.905792755,1972501.8023008218,57,3047725.103491933,11,3,True,False,False,1
782,5059905.080016095,2031801.57724385,42,3028103.502772245,32,1,False,False,True,1
675,5202028.380756094,1872403.600188325,54,3329624.780567769,18,3,False,False,False,1
724,5106350.276272683,2088096.9473358854,53,3018253.328936798,9,1,False,False,False,1
706,5064092.164044855,1957914.286300481,23,3106177.877744374,27,0,False,False,False,1
742,5054386.673226326,2022931.0738748272,24,3031455.5993514983,7,4,True,False,True,1
675,4773408.268538381,2063560.129260094,21,2709848.139278287,1,3,True,False,True,0
770,5271690.790793762,2078280.761114624,52,3193410.0296791373,25,1,True,False,False,0
